"year","ccaa","codigo","situation","count","porcentaje"
2008,"Navarra (Comunidad Foral de)","15","asal_comp",207771,0.87
2008,"Navarra (Comunidad Foral de)","15","asal_indef",176908,0.74
2008,"Navarra (Comunidad Foral de)","15","asal_parc",20374,0.08
2008,"Navarra (Comunidad Foral de)","15","asal_parc_inv",11733,0.05
2008,"Navarra (Comunidad Foral de)","15","asal_temp",62968,0.26
2008,"Navarra (Comunidad Foral de)","15","asalariados",239877,0.81
2008,"Navarra (Comunidad Foral de)","15","c_propia",55499,0.19
2008,"Navarra (Comunidad Foral de)","15","inac_desanim",1860,0
2008,"Navarra (Comunidad Foral de)","15","inactivos",198119,0.38
2008,"Navarra (Comunidad Foral de)","15","ocupados",295377,0.57
2008,"Navarra (Comunidad Foral de)","15","para_b_1a2a",2207,0.1
2008,"Navarra (Comunidad Foral de)","15","para_b_2a4a",991,0.05
2008,"Navarra (Comunidad Foral de)","15","para_b_4mas_a",397,0.02
2008,"Navarra (Comunidad Foral de)","15","para_b_6ma1a",2693,0.12
2008,"Navarra (Comunidad Foral de)","15","para_b_menos6m",10303,0.48
2008,"Navarra (Comunidad Foral de)","15","parados",21656,0.04
2008,"Navarra (Comunidad Foral de)","15","total",515150,1
2008,"País Vasco","16","activos",1081865,0.58
2008,"País Vasco","16","asal_comp",697903,0.86
2008,"País Vasco","16","asal_indef",586566,0.72
2008,"País Vasco","16","asal_parc",73622,0.09
2008,"País Vasco","16","asal_parc_inv",42310,0.05
2008,"País Vasco","16","asal_temp",227269,0.28
2008,"País Vasco","16","asalariados",813835,0.81
2008,"País Vasco","16","c_propia",196347,0.19
2008,"País Vasco","16","inac_desanim",6772,0
2008,"País Vasco","16","inactivos",767712,0.42
2008,"País Vasco","16","ocupados",1010182,0.55
2008,"País Vasco","16","para_b_1a2a",23363,0.33
2008,"País Vasco","16","para_b_2a4a",16686,0.23
2008,"País Vasco","16","para_b_4mas_a",13956,0.19
2008,"País Vasco","16","para_b_6ma1a",30569,0.43
2008,"País Vasco","16","para_b_menos6m",83292,1.16
2008,"País Vasco","16","parados",71684,0.04
2008,"País Vasco","16","total",1849580,1
2008,"Rioja (La)","17","activos",161613,0.6
2008,"Rioja (La)","17","asal_comp",103151,0.87
2008,"Rioja (La)","17","asal_indef",91642,0.78
2008,"Rioja (La)","17","asal_parc",10441,0.09
2008,"Rioja (La)","17","asal_parc_inv",4388,0.04
2008,"Rioja (La)","17","asal_temp",26334,0.22
2008,"Rioja (La)","17","asalariados",117978,0.79
2008,"Rioja (La)","17","c_propia",30865,0.21
2008,"Rioja (La)","17","inac_desanim",1207,0
2008,"Rioja (La)","17","inactivos",105727,0.4
2008,"Rioja (La)","17","ocupados",148844,0.56
2008,"Rioja (La)","17","para_b_1a2a",1821,0.14
2008,"Rioja (La)","17","para_b_2a4a",430,0.03
2008,"Rioja (La)","17","para_b_4mas_a",395,0.03
2008,"Rioja (La)","17","para_b_6ma1a",2959,0.23
2008,"Rioja (La)","17","para_b_menos6m",6452,0.51
2008,"Rioja (La)","17","parados",12771,0.05
2008,"Rioja (La)","17","total",267339,1
2009,"Andalucía","1","activos",3922349,0.58
2009,"Andalucía","1","asal_comp",2048704,0.85
2009,"Andalucía","1","asal_indef",1530457,0.64
2009,"Andalucía","1","asal_parc",143568,0.06
2009,"Andalucía","1","asal_parc_inv",205036,0.09
2009,"Andalucía","1","asal_temp",866848,0.36
2009,"Andalucía","1","asalariados",2397306,0.82
2009,"Andalucía","1","c_propia",534862,0.18
2009,"Andalucía","1","inac_desanim",91139,0.01
2009,"Andalucía","1","inactivos",2817155,0.42
2009,"Andalucía","1","ocupados",2932166,0.44
2009,"Andalucía","1","para_b_1a2a",185425,0.19
2009,"Andalucía","1","para_b_2a4a",77277,0.08
2009,"Andalucía","1","para_b_4mas_a",59417,0.06
2009,"Andalucía","1","para_b_6ma1a",215759,0.22
2009,"Andalucía","1","para_b_menos6m",385070,0.39
2009,"Andalucía","1","parados",990183,0.15
2009,"Andalucía","1","total",6739505,1
2009,"Aragón","2","activos",671758,0.59
2009,"Aragón","2","asal_comp",407727,0.86
2009,"Aragón","2","asal_indef",366765,0.78
2009,"Aragón","2","asal_parc",38172,0.08
2009,"Aragón","2","asal_parc_inv",25716,0.05
2009,"Aragón","2","asal_temp",104847,0.22
2009,"Aragón","2","asalariados",471613,0.81
2009,"Aragón","2","c_propia",112453,0.19
2009,"Aragón","2","inac_desanim",6256,0.01
2009,"Aragón","2","inactivos",457251,0.41
2009,"Aragón","2","ocupados",584066,0.52
2009,"Aragón","2","para_b_1a2a",14542,0.17
2009,"Aragón","2","para_b_2a4a",4232,0.05
2009,"Aragón","2","para_b_4mas_a",1123,0.01
2009,"Aragón","2","para_b_6ma1a",20634,0.24
2009,"Aragón","2","para_b_menos6m",36032,0.41
2009,"Aragón","2","parados",87694,0.08
2009,"Aragón","2","total",1129009,1
2009,"Asturias (Principado de)","3","activos",492211,0.52
2009,"Asturias (Principado de)","3","asal_comp",303231,0.88
2009,"Asturias (Principado de)","3","asal_indef",262232,0.76
2009,"Asturias (Principado de)","3","asal_parc",21752,0.06
2009,"Asturias (Principado de)","3","asal_parc_inv",18866,0.05
2009,"Asturias (Principado de)","3","asal_temp",81617,0.24
2009,"Asturias (Principado de)","3","asalariados",343851,0.81
2009,"Asturias (Principado de)","3","c_propia",82305,0.19
2009,"Asturias (Principado de)","3","inac_desanim",8397,0.01
2009,"Asturias (Principado de)","3","inactivos",455030,0.48
2009,"Asturias (Principado de)","3","ocupados",426155,0.45
2009,"Asturias (Principado de)","3","para_b_1a2a",13793,0.21
2009,"Asturias (Principado de)","3","para_b_2a4a",6449,0.1
2009,"Asturias (Principado de)","3","para_b_4mas_a",5816,0.09
2009,"Asturias (Principado de)","3","para_b_6ma1a",14761,0.22
2009,"Asturias (Principado de)","3","para_b_menos6m",23753,0.36
2009,"Asturias (Principado de)","3","parados",66056,0.07
2009,"Asturias (Principado de)","3","total",947238,1
2009,"Balears (Illes)","4","activos",590001,0.66
2009,"Balears (Illes)","4","asal_comp",354557,0.88
2009,"Balears (Illes)","4","asal_indef",301493,0.75
2009,"Balears (Illes)","4","asal_parc",24084,0.06
2009,"Balears (Illes)","4","asal_parc_inv",23657,0.06
2009,"Balears (Illes)","4","asal_temp",100804,0.25
2009,"Balears (Illes)","4","asalariados",402299,0.83
2009,"Balears (Illes)","4","c_propia",81988,0.17
2009,"Balears (Illes)","4","inac_desanim",3803,0
2009,"Balears (Illes)","4","inactivos",305729,0.34
2009,"Balears (Illes)","4","ocupados",484285,0.54
2009,"Balears (Illes)","4","para_b_1a2a",20634,0.2
2009,"Balears (Illes)","4","para_b_2a4a",4581,0.04
2009,"Balears (Illes)","4","para_b_4mas_a",1113,0.01
2009,"Balears (Illes)","4","para_b_6ma1a",27745,0.26
2009,"Balears (Illes)","4","para_b_menos6m",55304,0.52
2009,"Balears (Illes)","4","parados",105718,0.12
2009,"Balears (Illes)","4","total",895734,1
2009,"Canarias","5","activos",1047317,0.62
2009,"Canarias","5","asal_comp",594719,0.89
2009,"Canarias","5","asal_indef",465606,0.7
2009,"Canarias","5","asal_parc",26627,0.04
2009,"Canarias","5","asal_parc_inv",46284,0.07
2009,"Canarias","5","asal_temp",202019,0.3
2009,"Canarias","5","asalariados",667624,0.86
2009,"Canarias","5","c_propia",107334,0.14
2009,"Canarias","5","inac_desanim",15490,0.01
2009,"Canarias","5","inactivos",645804,0.38
2009,"Canarias","5","ocupados",774957,0.46
2009,"Canarias","5","para_b_1a2a",61387,0.23
2009,"Canarias","5","para_b_2a4a",20971,0.08
2009,"Canarias","5","para_b_4mas_a",10372,0.04
2009,"Canarias","5","para_b_6ma1a",63333,0.23
2009,"Canarias","5","para_b_menos6m",97594,0.36
2009,"Canarias","5","parados",272358,0.16
2009,"Canarias","5","total",1693119,1
2009,"Cantabria","6","activos",285503,0.57
2009,"Cantabria","6","asal_comp",182622,0.9
2009,"Cantabria","6","asal_indef",155820,0.77
2009,"Cantabria","6","asal_parc",10676,0.05
2009,"Cantabria","6","asal_parc_inv",9658,0.05
2009,"Cantabria","6","asal_temp",47133,0.23
2009,"Cantabria","6","asalariados",202955,0.81
2009,"Cantabria","6","c_propia",48289,0.19
2009,"Cantabria","6","inac_desanim",3609,0.01
2009,"Cantabria","6","inactivos",215360,0.43
2009,"Cantabria","6","ocupados",251245,0.5
2009,"Cantabria","6","para_b_1a2a",5638,0.16
2009,"Cantabria","6","para_b_2a4a",1998,0.06
2009,"Cantabria","6","para_b_4mas_a",1220,0.04
2009,"Cantabria","6","para_b_6ma1a",7492,0.22
2009,"Cantabria","6","para_b_menos6m",16113,0.47
2009,"Cantabria","6","parados",34256,0.07
2009,"Cantabria","6","total",500863,1
2009,"Castilla y León","7","activos",1186344,0.55
2009,"Castilla y León","7","asal_comp",700352,0.87
2009,"Castilla y León","7","asal_indef",629050,0.78
2009,"Castilla y León","7","asal_parc",58740,0.07
2009,"Castilla y León","7","asal_parc_inv",46693,0.06
2009,"Castilla y León","7","asal_temp",176743,0.22
2009,"Castilla y León","7","asalariados",805790,0.79
2009,"Castilla y León","7","c_propia",214749,0.21
2009,"Castilla y León","7","inac_desanim",19268,0.01
2009,"Castilla y León","7","inactivos",990156,0.45
2009,"Castilla y León","7","ocupados",1020539,0.47
2009,"Castilla y León","7","para_b_1a2a",30265,0.18
2009,"Castilla y León","7","para_b_2a4a",12519,0.08
2009,"Castilla y León","7","para_b_4mas_a",9518,0.06
2009,"Castilla y León","7","para_b_6ma1a",35216,0.21
2009,"Castilla y León","7","para_b_menos6m",65518,0.4
2009,"Castilla y León","7","parados",165807,0.08
2009,"Castilla y León","7","total",2176498,1
2009,"Castilla-La Mancha","8","activos",993455,0.58
2009,"Castilla-La Mancha","8","asal_comp",577529,0.88
2009,"Castilla-La Mancha","8","asal_indef",476231,0.73
2009,"Castilla-La Mancha","8","asal_parc",38843,0.06
2009,"Castilla-La Mancha","8","asal_parc_inv",38484,0.06
2009,"Castilla-La Mancha","8","asal_temp",178621,0.27
2009,"Castilla-La Mancha","8","asalariados",654854,0.81
2009,"Castilla-La Mancha","8","c_propia",151070,0.19
2009,"Castilla-La Mancha","8","inac_desanim",15177,0.01
2009,"Castilla-La Mancha","8","inactivos",715763,0.42
2009,"Castilla-La Mancha","8","ocupados",805928,0.47
2009,"Castilla-La Mancha","8","para_b_1a2a",40093,0.21
2009,"Castilla-La Mancha","8","para_b_2a4a",13632,0.07
2009,"Castilla-La Mancha","8","para_b_4mas_a",4710,0.03
2009,"Castilla-La Mancha","8","para_b_6ma1a",51466,0.27
2009,"Castilla-La Mancha","8","para_b_menos6m",88341,0.47
2009,"Castilla-La Mancha","8","parados",187533,0.11
2009,"Castilla-La Mancha","8","total",1709221,1
2009,"Cataluña","9","activos",3927162,0.64
2009,"Cataluña","9","asal_comp",2419759,0.88
2009,"Cataluña","9","asal_indef",2254361,0.82
2009,"Cataluña","9","asal_parc",215027,0.08
2009,"Cataluña","9","asal_parc_inv",121198,0.04
2009,"Cataluña","9","asal_temp",501617,0.18
2009,"Cataluña","9","asalariados",2755978,0.84
2009,"Cataluña","9","c_propia",534336,0.16
2009,"Cataluña","9","inac_desanim",29676,0
2009,"Cataluña","9","inactivos",2252879,0.36
2009,"Cataluña","9","ocupados",3290311,0.53
2009,"Cataluña","9","para_b_1a2a",120293,0.19
2009,"Cataluña","9","para_b_2a4a",32008,0.05
2009,"Cataluña","9","para_b_4mas_a",15516,0.02
2009,"Cataluña","9","para_b_6ma1a",157482,0.25
2009,"Cataluña","9","para_b_menos6m",263414,0.41
2009,"Cataluña","9","parados",636852,0.1
2009,"Cataluña","9","total",6180040,1
2009,"Ceuta","18","activos",34862,0.58
2009,"Ceuta","18","asal_comp",22305,0.91
2009,"Ceuta","18","asal_indef",16141,0.66
2009,"Ceuta","18","asal_parc",752,0.03
2009,"Ceuta","18","asal_parc_inv",1517,0.06
2009,"Ceuta","18","asal_temp",8433,0.34
2009,"Ceuta","18","asalariados",24573,0.87
2009,"Ceuta","18","c_propia",3819,0.13
2009,"Ceuta","18","inac_desanim",789,0.01
2009,"Ceuta","18","inactivos",25605,0.42
2009,"Ceuta","18","ocupados",28395,0.47
2009,"Ceuta","18","para_b_1a2a",2286,0.35
2009,"Ceuta","18","para_b_2a4a",1270,0.2
2009,"Ceuta","18","para_b_4mas_a",797,0.12
2009,"Ceuta","18","para_b_6ma1a",2182,0.34
2009,"Ceuta","18","para_b_menos6m",2550,0.39
2009,"Ceuta","18","parados",6466,0.11
2009,"Ceuta","18","total",60470,1
2009,"Comunidad Valenciana","10","activos",2528966,0.61
2009,"Comunidad Valenciana","10","asal_comp",1395388,0.84
2009,"Comunidad Valenciana","10","asal_indef",1198749,0.72
2009,"Comunidad Valenciana","10","asal_parc",125773,0.08
2009,"Comunidad Valenciana","10","asal_parc_inv",134008,0.08
2009,"Comunidad Valenciana","10","asal_temp",456422,0.28
2009,"Comunidad Valenciana","10","asalariados",1655169,0.83
2009,"Comunidad Valenciana","10","c_propia",348735,0.17
2009,"Comunidad Valenciana","10","inac_desanim",39689,0.01
2009,"Comunidad Valenciana","10","inactivos",1627498,0.39
2009,"Comunidad Valenciana","10","ocupados",2003903,0.48
2009,"Comunidad Valenciana","10","para_b_1a2a",104745,0.2
2009,"Comunidad Valenciana","10","para_b_2a4a",30545,0.06
2009,"Comunidad Valenciana","10","para_b_4mas_a",11872,0.02
2009,"Comunidad Valenciana","10","para_b_6ma1a",129382,0.25
2009,"Comunidad Valenciana","10","para_b_menos6m",202289,0.39
2009,"Comunidad Valenciana","10","parados",525062,0.13
2009,"Comunidad Valenciana","10","total",4156465,1
2009,"Extremadura","11","activos",490301,0.54
2009,"Extremadura","11","asal_comp",270870,0.88
2009,"Extremadura","11","asal_indef",199409,0.64
2009,"Extremadura","11","asal_parc",16330,0.05
2009,"Extremadura","11","asal_parc_inv",22085,0.07
2009,"Extremadura","11","asal_temp",109878,0.36
2009,"Extremadura","11","asalariados",309285,0.79
2009,"Extremadura","11","c_propia",79876,0.21
2009,"Extremadura","11","inac_desanim",17563,0.02
2009,"Extremadura","11","inactivos",422818,0.46
2009,"Extremadura","11","ocupados",389158,0.43
2009,"Extremadura","11","para_b_1a2a",17261,0.17
2009,"Extremadura","11","para_b_2a4a",8459,0.08
2009,"Extremadura","11","para_b_4mas_a",7607,0.08
2009,"Extremadura","11","para_b_6ma1a",20471,0.2
2009,"Extremadura","11","para_b_menos6m",37144,0.37
2009,"Extremadura","11","parados",101142,0.11
2009,"Extremadura","11","total",913117,1
2009,"Galicia","12","activos",1319494,0.55
2009,"Galicia","12","asal_comp",797830,0.89
2009,"Galicia","12","asal_indef",659842,0.73
2009,"Galicia","12","asal_parc",52919,0.06
2009,"Galicia","12","asal_parc_inv",47256,0.05
2009,"Galicia","12","asal_temp",238160,0.27
2009,"Galicia","12","asalariados",898002,0.78
2009,"Galicia","12","c_propia",257393,0.22
2009,"Galicia","12","inac_desanim",19164,0.01
2009,"Galicia","12","inactivos",1087475,0.45
2009,"Galicia","12","ocupados",1155392,0.48
2009,"Galicia","12","para_b_1a2a",26593,0.16
2009,"Galicia","12","para_b_2a4a",13195,0.08
2009,"Galicia","12","para_b_4mas_a",10497,0.06
2009,"Galicia","12","para_b_6ma1a",34051,0.21
2009,"Galicia","12","para_b_menos6m",63706,0.39
2009,"Galicia","12","parados",164100,0.07
2009,"Galicia","12","total",2406971,1
2009,"Madrid (Comunidad de)","13","activos",3469420,0.66
2009,"Madrid (Comunidad de)","13","asal_comp",2322662,0.88
2009,"Madrid (Comunidad de)","13","asal_indef",2140305,0.81
2009,"Madrid (Comunidad de)","13","asal_parc",185255,0.07
2009,"Madrid (Comunidad de)","13","asal_parc_inv",144959,0.05
2009,"Madrid (Comunidad de)","13","asal_temp",512573,0.19
2009,"Madrid (Comunidad de)","13","asalariados",2652881,0.89
2009,"Madrid (Comunidad de)","13","c_propia",335802,0.11
2009,"Madrid (Comunidad de)","13","inac_desanim",29755,0.01
2009,"Madrid (Comunidad de)","13","inactivos",1805251,0.34
2009,"Madrid (Comunidad de)","13","ocupados",2988684,0.57
2009,"Madrid (Comunidad de)","13","para_b_1a2a",82483,0.17
2009,"Madrid (Comunidad de)","13","para_b_2a4a",34601,0.07
2009,"Madrid (Comunidad de)","13","para_b_4mas_a",15610,0.03
2009,"Madrid (Comunidad de)","13","para_b_6ma1a",100349,0.21
2009,"Madrid (Comunidad de)","13","para_b_menos6m",204303,0.42
2009,"Madrid (Comunidad de)","13","parados",480737,0.09
2009,"Madrid (Comunidad de)","13","total",5274671,1
2009,"Melilla","19","activos",30202,0.54
2009,"Melilla","19","asal_comp",17366,0.89
2009,"Melilla","19","asal_indef",13103,0.67
2009,"Melilla","19","asal_parc",624,0.03
2009,"Melilla","19","asal_parc_inv",1623,0.08
2009,"Melilla","19","asal_temp",6506,0.33
2009,"Melilla","19","asalariados",19610,0.85
2009,"Melilla","19","c_propia",3496,0.15
2009,"Melilla","19","inac_desanim",963,0.02
2009,"Melilla","19","inactivos",25541,0.46
2009,"Melilla","19","ocupados",23106,0.41
2009,"Melilla","19","para_b_1a2a",1462,0.21
2009,"Melilla","19","para_b_2a4a",1954,0.28
2009,"Melilla","19","para_b_4mas_a",595,0.08
2009,"Melilla","19","para_b_6ma1a",1162,0.16
2009,"Melilla","19","para_b_menos6m",2096,0.3
2009,"Melilla","19","parados",7093,0.13
2009,"Melilla","19","total",55744,1
2009,"Murcia (Región de)","14","activos",717898,0.61
2009,"Murcia (Región de)","14","asal_comp",415984,0.87
2009,"Murcia (Región de)","14","asal_indef",323450,0.68
2009,"Murcia (Región de)","14","asal_parc",28308,0.06
2009,"Murcia (Región de)","14","asal_parc_inv",32449,0.07
2009,"Murcia (Región de)","14","asal_temp",153291,0.32
2009,"Murcia (Región de)","14","asalariados",476742,0.83
2009,"Murcia (Región de)","14","c_propia",95285,0.17
2009,"Murcia (Región de)","14","inac_desanim",8955,0.01
2009,"Murcia (Región de)","14","inactivos",452989,0.39
2009,"Murcia (Región de)","14","ocupados",572028,0.49
2009,"Murcia (Región de)","14","para_b_1a2a",28990,0.2
2009,"Murcia (Región de)","14","para_b_2a4a",6222,0.04
2009,"Murcia (Región de)","14","para_b_4mas_a",4402,0.03
2009,"Murcia (Región de)","14","para_b_6ma1a",36571,0.25
2009,"Murcia (Región de)","14","para_b_menos6m",61403,0.42
2009,"Murcia (Región de)","14","parados",145873,0.12
2009,"Murcia (Región de)","14","total",1170888,1
2009,"Nacional","0","activos",23260425,0.6
2009,"Nacional","0","asal_comp",13805939,0.87
2009,"Nacional","0","asal_indef",11877725,0.75
2009,"Nacional","0","asal_parc",1082826,0.07
2009,"Nacional","0","asal_parc_inv",992367,0.06
2009,"Nacional","0","asal_temp",4003407,0.25
2009,"Nacional","0","asalariados",15881132,0.83
2009,"Nacional","0","c_propia",3225754,0.17
2009,"Nacional","0","inac_desanim",324613,0.01
2009,"Nacional","0","inactivos",15390542,0.4
2009,"Nacional","0","ocupados",19106889,0.49
2009,"Nacional","0","para_b_1a2a",770791,0.19
2009,"Nacional","0","para_b_2a4a",278537,0.07
2009,"Nacional","0","para_b_4mas_a",166645,0.04
2009,"Nacional","0","para_b_6ma1a",939105,0.23
2009,"Nacional","0","para_b_menos6m",1653645,0.4
2009,"Nacional","0","parados",4153535,0.11
2009,"Nacional","0","total",38650964,1
2009,"Navarra (Comunidad Foral de)","15","activos",317569,0.61
2009,"Navarra (Comunidad Foral de)","15","asal_comp",201958,0.86
2009,"Navarra (Comunidad Foral de)","15","asal_indef",179792,0.77
2009,"Navarra (Comunidad Foral de)","15","asal_parc",17926,0.08
2009,"Navarra (Comunidad Foral de)","15","asal_parc_inv",14434,0.06
2009,"Navarra (Comunidad Foral de)","15","asal_temp",54526,0.23
2009,"Navarra (Comunidad Foral de)","15","asalariados",234318,0.83
2009,"Navarra (Comunidad Foral de)","15","c_propia",48839,0.17
2009,"Navarra (Comunidad Foral de)","15","inac_desanim",2848,0.01
2009,"Navarra (Comunidad Foral de)","15","inactivos",202913,0.39
2009,"Navarra (Comunidad Foral de)","15","ocupados",283157,0.54
2009,"Navarra (Comunidad Foral de)","15","para_b_1a2a",5311,0.15
2009,"Navarra (Comunidad Foral de)","15","para_b_2a4a",1467,0.04
2009,"Navarra (Comunidad Foral de)","15","para_b_4mas_a",410,0.01
2009,"Navarra (Comunidad Foral de)","15","para_b_6ma1a",6575,0.19
2009,"Navarra (Comunidad Foral de)","15","para_b_menos6m",16571,0.48
2009,"Navarra (Comunidad Foral de)","15","parados",34412,0.07
2009,"Navarra (Comunidad Foral de)","15","total",520485,1
2009,"País Vasco","16","activos",1073577,0.58
2009,"País Vasco","16","asal_comp",672413,0.85
2009,"País Vasco","16","asal_indef",612716,0.77
2009,"País Vasco","16","asal_parc",68032,0.09
2009,"País Vasco","16","asal_parc_inv",52442,0.07
2009,"País Vasco","16","asal_temp",180171,0.23
2009,"País Vasco","16","asalariados",792887,0.83
2009,"País Vasco","16","c_propia",158978,0.17
2009,"País Vasco","16","inac_desanim",10466,0.01
2009,"País Vasco","16","inactivos",779570,0.42
2009,"País Vasco","16","ocupados",951865,0.51
2009,"País Vasco","16","para_b_1a2a",19887,0.16
2009,"País Vasco","16","para_b_2a4a",9666,0.08
2009,"País Vasco","16","para_b_4mas_a",6873,0.06
2009,"País Vasco","16","para_b_6ma1a",26141,0.21
2009,"País Vasco","16","para_b_menos6m",47569,0.39
2009,"País Vasco","16","parados",121711,0.07
2009,"País Vasco","16","total",1853148,1
2009,"Rioja (La)","17","activos",162030,0.61
2009,"Rioja (La)","17","asal_comp",99973,0.87
2009,"Rioja (La)","17","asal_indef",92202,0.8
2009,"Rioja (La)","17","asal_parc",9418,0.08
2009,"Rioja (La)","17","asal_parc_inv",6001,0.05
2009,"Rioja (La)","17","asal_temp",23192,0.2
2009,"Rioja (La)","17","asalariados",115392,0.82
2009,"Rioja (La)","17","c_propia",26150,0.18
2009,"Rioja (La)","17","inac_desanim",1616,0.01
2009,"Rioja (La)","17","inactivos",105748,0.39
2009,"Rioja (La)","17","ocupados",141544,0.53
2009,"Rioja (La)","17","para_b_1a2a",3729,0.18
2009,"Rioja (La)","17","para_b_2a4a",1163,0.06
2009,"Rioja (La)","17","para_b_4mas_a",608,0.03
2009,"Rioja (La)","17","para_b_6ma1a",3652,0.18
2009,"Rioja (La)","17","para_b_menos6m",9093,0.44
2009,"Rioja (La)","17","parados",20488,0.08
2009,"Rioja (La)","17","total",267777,1
2010,"Andalucía","1","activos",3978950,0.59
2010,"Andalucía","1","asal_comp",2015987,0.85
2010,"Andalucía","1","asal_indef",1560121,0.66
2010,"Andalucía","1","asal_parc",132307,0.06
2010,"Andalucía","1","asal_parc_inv",231156,0.1
2010,"Andalucía","1","asal_temp",819327,0.34
2010,"Andalucía","1","asalariados",2379447,0.83
2010,"Andalucía","1","c_propia",494485,0.17
2010,"Andalucía","1","inac_desanim",101717,0.01
2010,"Andalucía","1","inactivos",2809789,0.41
2010,"Andalucía","1","ocupados",2873938,0.42
2010,"Andalucía","1","para_b_1a2a",255946,0.23
2010,"Andalucía","1","para_b_2a4a",147905,0.13
2010,"Andalucía","1","para_b_4mas_a",84626,0.08
2010,"Andalucía","1","para_b_6ma1a",210413,0.19
2010,"Andalucía","1","para_b_menos6m",338568,0.31
2010,"Andalucía","1","parados",1105015,0.16
2010,"Andalucía","1","total",6788743,1
2010,"Aragón","2","activos",661852,0.59
2010,"Aragón","2","asal_comp",395248,0.86
2010,"Aragón","2","asal_indef",350404,0.77
2010,"Aragón","2","asal_parc",32779,0.07
2010,"Aragón","2","asal_parc_inv",29354,0.06
2010,"Aragón","2","asal_temp",106981,0.23
2010,"Aragón","2","asalariados",457381,0.81
2010,"Aragón","2","c_propia",105484,0.19
2010,"Aragón","2","inac_desanim",8217,0.01
2010,"Aragón","2","inactivos",463668,0.41
2010,"Aragón","2","ocupados",562865,0.5
2010,"Aragón","2","para_b_1a2a",28843,0.29
2010,"Aragón","2","para_b_2a4a",12080,0.12
2010,"Aragón","2","para_b_4mas_a",4011,0.04
2010,"Aragón","2","para_b_6ma1a",21122,0.21
2010,"Aragón","2","para_b_menos6m",31765,0.32
2010,"Aragón","2","parados",98987,0.09
2010,"Aragón","2","total",1125525,1
2010,"Asturias (Principado de)","3","activos",490003,0.52
2010,"Asturias (Principado de)","3","asal_comp",294346,0.87
2010,"Asturias (Principado de)","3","asal_indef",257480,0.76
2010,"Asturias (Principado de)","3","asal_parc",20196,0.06
2010,"Asturias (Principado de)","3","asal_parc_inv",22123,0.07
2010,"Asturias (Principado de)","3","asal_temp",79182,0.24
2010,"Asturias (Principado de)","3","asalariados",336663,0.82
2010,"Asturias (Principado de)","3","c_propia",75352,0.18
2010,"Asturias (Principado de)","3","inac_desanim",9582,0.01
2010,"Asturias (Principado de)","3","inactivos",455216,0.48
2010,"Asturias (Principado de)","3","ocupados",412018,0.44
2010,"Asturias (Principado de)","3","para_b_1a2a",18835,0.24
2010,"Asturias (Principado de)","3","para_b_2a4a",10381,0.13
2010,"Asturias (Principado de)","3","para_b_4mas_a",5736,0.07
2010,"Asturias (Principado de)","3","para_b_6ma1a",16280,0.21
2010,"Asturias (Principado de)","3","para_b_menos6m",22488,0.29
2010,"Asturias (Principado de)","3","parados",77987,0.08
2010,"Asturias (Principado de)","3","total",945221,1
2010,"Balears (Illes)","4","activos",598925,0.66
2010,"Balears (Illes)","4","asal_comp",348079,0.88
2010,"Balears (Illes)","4","asal_indef",292462,0.74
2010,"Balears (Illes)","4","asal_parc",23230,0.06
2010,"Balears (Illes)","4","asal_parc_inv",23977,0.06
2010,"Balears (Illes)","4","asal_temp",102822,0.26
2010,"Balears (Illes)","4","asalariados",395288,0.83
2010,"Balears (Illes)","4","c_propia",83126,0.17
2010,"Balears (Illes)","4","inac_desanim",5089,0.01
2010,"Balears (Illes)","4","inactivos",304118,0.34
2010,"Balears (Illes)","4","ocupados",478412,0.53
2010,"Balears (Illes)","4","para_b_1a2a",26518,0.22
2010,"Balears (Illes)","4","para_b_2a4a",11087,0.09
2010,"Balears (Illes)","4","para_b_4mas_a",2951,0.02
2010,"Balears (Illes)","4","para_b_6ma1a",23834,0.2
2010,"Balears (Illes)","4","para_b_menos6m",46650,0.39
2010,"Balears (Illes)","4","parados",120512,0.13
2010,"Balears (Illes)","4","total",903043,1
2010,"Canarias","5","activos",1059962,0.62
2010,"Canarias","5","asal_comp",559716,0.87
2010,"Canarias","5","asal_indef",453638,0.71
2010,"Canarias","5","asal_parc",26434,0.04
2010,"Canarias","5","asal_parc_inv",55595,0.09
2010,"Canarias","5","asal_temp",188108,0.29
2010,"Canarias","5","asalariados",641744,0.85
2010,"Canarias","5","c_propia",115078,0.15
2010,"Canarias","5","inac_desanim",20852,0.01
2010,"Canarias","5","inactivos",651593,0.38
2010,"Canarias","5","ocupados",756822,0.44
2010,"Canarias","5","para_b_1a2a",87258,0.29
2010,"Canarias","5","para_b_2a4a",45677,0.15
2010,"Canarias","5","para_b_4mas_a",16657,0.05
2010,"Canarias","5","para_b_6ma1a",59629,0.2
2010,"Canarias","5","para_b_menos6m",79836,0.26
2010,"Canarias","5","parados",303140,0.18
2010,"Canarias","5","total",1711556,1
2010,"Cantabria","6","activos",281790,0.56
2010,"Cantabria","6","asal_comp",177683,0.89
2010,"Cantabria","6","asal_indef",155819,0.78
2010,"Cantabria","6","asal_parc",10010,0.05
2010,"Cantabria","6","asal_parc_inv",11540,0.06
2010,"Cantabria","6","asal_temp",43420,0.22
2010,"Cantabria","6","asalariados",199238,0.82
2010,"Cantabria","6","c_propia",43937,0.18
2010,"Cantabria","6","inac_desanim",4653,0.01
