"ccaa","year","codigo","variable","value","porcentaje"
"País Vasco","2007",16,"parados_tb_1a2a",9590,0.14436900657865
"País Vasco","2007",16,"parados_tb_6ma1a",10562,0.159001610790793
"País Vasco","2007",16,"parados_tb_menos6m",24955,0.375675553615247
"País Vasco","2007",16,"inac_desanimados",6379,0.00824631120097006
"País Vasco","2007",16,"inactivos",773558,0.420158263135683
"Rioja (La)","2007",17,"total",309072,1
"Rioja (La)","2007",17,"menores",45806,0.148204949008645
"Rioja (La)","2007",17,"mayores",263266,0.851795050991355
"Rioja (La)","2007",17,"activos",156386,0.594022775443848
"Rioja (La)","2007",17,"ocupados",147361,0.9422902305833
"Rioja (La)","2007",17,"asalariados",116297,0.789197956039929
"Rioja (La)","2007",17,"asal_temporal",29255,0.251554210340765
"Rioja (La)","2007",17,"asal_temp_obra",9795,0.334814561613399
"Rioja (La)","2007",17,"asal_temp_sustitucion",3032,0.103640403349855
"Rioja (La)","2007",17,"asal_temp_prueba",507,0.0173303708767732
"Rioja (La)","2007",17,"asal_temp_verbal",1676,0.0572893522474791
"Rioja (La)","2007",17,"asal_temp_formacion",878,0.0300119637668775
"Rioja (La)","2007",17,"asal_temp_circ_produccion",5067,0.173201162194497
"Rioja (La)","2007",17,"asal_temp_temporada",1134,0.0387626046829602
"Rioja (La)","2007",17,"asal_temp_otro",1719,0.0587591864638523
"Rioja (La)","2007",17,"asal_temp_ns",5448,0.186224576995385
"Rioja (La)","2007",17,"asal_indef",87043,0.748454388333319
"Rioja (La)","2007",17,"asal_indef_permanente",85656,0.984065347012396
"Rioja (La)","2007",17,"asal_indef_discontinuo",1387,0.0159346529876038
"Rioja (La)","2007",17,"asal_completa",100579,0.864846040740518
"Rioja (La)","2007",17,"asal_parcial",15718,0.135153959259482
"Rioja (La)","2007",17,"asal_parcial_involuntaria",4090,0.260211222801883
"Rioja (La)","2007",17,"asal_horas_pactadas",37,NA
"Rioja (La)","2007",17,"asal_horas_hab",38,NA
"Rioja (La)","2007",17,"asal_horas_dif",1,NA
"Rioja (La)","2007",17,"asal_horas_extra",12488,0.107380241966689
"Rioja (La)","2007",17,"asal_extra_pagadas",23,NA
"Rioja (La)","2007",17,"asal_extra_nopagadas",10,NA
"Rioja (La)","2007",17,"parados",9025,0.0577097694166997
"Rioja (La)","2007",17,"parados_nuevo_emp",1830,0.202770083102493
"Rioja (La)","2007",17,"parados_busca",7195,0.797229916897507
"Rioja (La)","2007",17,"parados_no_busca",0,0
"Rioja (La)","2007",17,"parados_tb_4mas_a",408,0.045207756232687
"Rioja (La)","2007",17,"parados_tb_2a4a",611,0.0677008310249307
"Rioja (La)","2007",17,"parados_tb_1a2a",1189,0.131745152354571
"Rioja (La)","2007",17,"parados_tb_6ma1a",1086,0.120332409972299
"Rioja (La)","2007",17,"parados_tb_menos6m",4099,0.454182825484765
"Rioja (La)","2007",17,"inac_desanimados",1314,0.0122940466500126
"Rioja (La)","2007",17,"inactivos",106881,0.405981022995753
"Andalucía","2010",1,"total",8249853,1
"Andalucía","2010",1,"menores",1461111,0.177107519370345
"Andalucía","2010",1,"mayores",6788742,0.822892480629655
"Andalucía","2010",1,"activos",3978952,0.586110357412316
"Andalucía","2010",1,"ocupados",2873935,0.722284410568411
"Andalucía","2010",1,"asalariados",2379447,0.827940437066252
"Andalucía","2010",1,"asal_temporal",819328,0.344335469543974
"Andalucía","2010",1,"asal_temp_obra",291246,0.35546936025621
"Andalucía","2010",1,"asal_temp_sustitucion",62560,0.0763552569910951
"Andalucía","2010",1,"asal_temp_prueba",5333,0.00650899273551008
"Andalucía","2010",1,"asal_temp_verbal",67685,0.0826103831432589
"Andalucía","2010",1,"asal_temp_formacion",29904,0.0364982034057179
"Andalucía","2010",1,"asal_temp_circ_produccion",147282,0.179759510232776
"Andalucía","2010",1,"asal_temp_temporada",124165,0.151544924621153
"Andalucía","2010",1,"asal_temp_otro",16877,0.0205985881112326
"Andalucía","2010",1,"asal_temp_ns",74276,0.0906547805030464
"Andalucía","2010",1,"asal_indef",1560119,0.655664530456026
"Andalucía","2010",1,"asal_indef_permanente",1521342,0.975144844720178
"Andalucía","2010",1,"asal_indef_discontinuo",38777,0.0248551552798216
"Andalucía","2010",1,"asal_completa",2015987,0.847250222425631
"Andalucía","2010",1,"asal_parcial",363460,0.152749777574369
"Andalucía","2010",1,"asal_parcial_involuntaria",231153,0.635979199911957
"Andalucía","2010",1,"asal_horas_pactadas",37,NA
"Andalucía","2010",1,"asal_horas_hab",38,NA
"Andalucía","2010",1,"asal_horas_dif",1,NA
"Andalucía","2010",1,"asal_horas_extra",59865,0.0251592071603192
"Andalucía","2010",1,"asal_extra_pagadas",21,NA
"Andalucía","2010",1,"asal_extra_nopagadas",12,NA
"Andalucía","2010",1,"parados",1105017,0.277715589431589
"Andalucía","2010",1,"parados_nuevo_emp",75204,0.0680568715232435
"Andalucía","2010",1,"parados_busca",1029813,0.931943128476756
"Andalucía","2010",1,"parados_no_busca",0,0
"Andalucía","2010",1,"parados_tb_4mas_a",84626,0.0765834371778896
"Andalucía","2010",1,"parados_tb_2a4a",147904,0.133847714560047
"Andalucía","2010",1,"parados_tb_1a2a",255943,0.231619061064219
"Andalucía","2010",1,"parados_tb_6ma1a",210411,0.190414265119903
"Andalucía","2010",1,"parados_tb_menos6m",338568,0.306391666372554
"Andalucía","2010",1,"inac_desanimados",101714,0.0361998583524036
"Andalucía","2010",1,"inactivos",2809790,0.413889642587684
"Aragón","2010",2,"total",1322309,1
"Aragón","2010",2,"menores",196786,0.148819980806302
"Aragón","2010",2,"mayores",1125523,0.851180019193698
"Aragón","2010",2,"activos",661853,0.588040404327588
"Aragón","2010",2,"ocupados",562865,0.850438088215963
"Aragón","2010",2,"asalariados",457382,0.812596270864239
"Aragón","2010",2,"asal_temporal",106979,0.233894206593176
"Aragón","2010",2,"asal_temp_obra",37820,0.353527327793305
"Aragón","2010",2,"asal_temp_sustitucion",14447,0.135045195786089
"Aragón","2010",2,"asal_temp_prueba",602,0.00562727264229428
"Aragón","2010",2,"asal_temp_verbal",5385,0.0503369820245095
"Aragón","2010",2,"asal_temp_formacion",3114,0.0291085166247581
"Aragón","2010",2,"asal_temp_circ_produccion",18929,0.176941268847157
"Aragón","2010",2,"asal_temp_temporada",5369,0.0501874199609269
"Aragón","2010",2,"asal_temp_otro",9144,0.0854747193374401
"Aragón","2010",2,"asal_temp_ns",12168,0.113741949354546
"Aragón","2010",2,"asal_indef",350403,0.766105793406824
"Aragón","2010",2,"asal_indef_permanente",346222,0.988068024531753
"Aragón","2010",2,"asal_indef_discontinuo",4181,0.0119319754682466
"Aragón","2010",2,"asal_completa",395248,0.864152939993266
"Aragón","2010",2,"asal_parcial",62134,0.135847060006734
"Aragón","2010",2,"asal_parcial_involuntaria",29356,0.472462741816075
"Aragón","2010",2,"asal_horas_pactadas",37,NA
"Aragón","2010",2,"asal_horas_hab",38,NA
"Aragón","2010",2,"asal_horas_dif",1,NA
"Aragón","2010",2,"asal_horas_extra",22723,0.0496805733500662
"Aragón","2010",2,"asal_extra_pagadas",22,NA
"Aragón","2010",2,"asal_extra_nopagadas",12,NA
"Aragón","2010",2,"parados",98988,0.149561911784037
"Aragón","2010",2,"parados_nuevo_emp",6030,0.060916474724209
"Aragón","2010",2,"parados_busca",92958,0.939083525275791
"Aragón","2010",2,"parados_no_busca",0,0
"Aragón","2010",2,"parados_tb_4mas_a",3629,0.0366610094152827
"Aragón","2010",2,"parados_tb_2a4a",10821,0.109316280761304
"Aragón","2010",2,"parados_tb_1a2a",26737,0.27010344688245
"Aragón","2010",2,"parados_tb_6ma1a",18946,0.191396937002465
"Aragón","2010",2,"parados_tb_menos6m",29178,0.294763001575949
"Aragón","2010",2,"inac_desanimados",8216,0.0177194605657891
"Aragón","2010",2,"inactivos",463671,0.411960484148258
"Asturias (Principado de)","2010",3,"total",1066608,1
"Asturias (Principado de)","2010",3,"menores",121388,0.113807509413018
"Asturias (Principado de)","2010",3,"mayores",945220,0.886192490586982
"Asturias (Principado de)","2010",3,"activos",490004,0.518402065127695
"Asturias (Principado de)","2010",3,"ocupados",412016,0.840842115574567
"Asturias (Principado de)","2010",3,"asalariados",336664,0.817113898489379
"Asturias (Principado de)","2010",3,"asal_temporal",79181,0.235192952023382
"Asturias (Principado de)","2010",3,"asal_temp_obra",34960,0.441520061630947
"Asturias (Principado de)","2010",3,"asal_temp_sustitucion",15405,0.194554249125421
"Asturias (Principado de)","2010",3,"asal_temp_prueba",521,0.00657986133036966
"Asturias (Principado de)","2010",3,"asal_temp_verbal",2858,0.0360945176241775
"Asturias (Principado de)","2010",3,"asal_temp_formacion",4144,0.0523357876258193
"Asturias (Principado de)","2010",3,"asal_temp_circ_produccion",12062,0.152334524696581
"Asturias (Principado de)","2010",3,"asal_temp_temporada",2656,0.0335434005632664
"Asturias (Principado de)","2010",3,"asal_temp_otro",1387,0.0175168285320973
"Asturias (Principado de)","2010",3,"asal_temp_ns",5187,0.0655081395789394
"Asturias (Principado de)","2010",3,"asal_indef",257483,0.764807047976618
"Asturias (Principado de)","2010",3,"asal_indef_permanente",256478,0.996096829693611
"Asturias (Principado de)","2010",3,"asal_indef_discontinuo",1005,0.00390317030638916
"Asturias (Principado de)","2010",3,"asal_completa",294343,0.874293063707435
"Asturias (Principado de)","2010",3,"asal_parcial",42321,0.125706936292565
"Asturias (Principado de)","2010",3,"asal_parcial_involuntaria",22124,0.522766475272323
"Asturias (Principado de)","2010",3,"asal_horas_pactadas",37,NA
"Asturias (Principado de)","2010",3,"asal_horas_hab",38,NA
"Asturias (Principado de)","2010",3,"asal_horas_dif",1,NA
"Asturias (Principado de)","2010",3,"asal_horas_extra",22346,0.0663747831665993
"Asturias (Principado de)","2010",3,"asal_extra_pagadas",24,NA
"Asturias (Principado de)","2010",3,"asal_extra_nopagadas",14,NA
"Asturias (Principado de)","2010",3,"parados",77988,0.159157884425433
"Asturias (Principado de)","2010",3,"parados_nuevo_emp",5163,0.0662024926911833
"Asturias (Principado de)","2010",3,"parados_busca",72825,0.933797507308817
"Asturias (Principado de)","2010",3,"parados_no_busca",0,0
"Asturias (Principado de)","2010",3,"parados_tb_4mas_a",5597,0.0717674514027799
"Asturias (Principado de)","2010",3,"parados_tb_2a4a",10199,0.130776529722521
"Asturias (Principado de)","2010",3,"parados_tb_1a2a",18021,0.231074011386367
"Asturias (Principado de)","2010",3,"parados_tb_6ma1a",15871,0.203505667538596
"Asturias (Principado de)","2010",3,"parados_tb_menos6m",22018,0.282325485972201
"Asturias (Principado de)","2010",3,"inac_desanimados",9582,0.0210493480018277
"Asturias (Principado de)","2010",3,"inactivos",455216,0.481597934872305
"Balears (Illes)","2010",4,"total",1080761,1
"Balears (Illes)","2010",4,"menores",177718,0.164437835932274
"Balears (Illes)","2010",4,"mayores",903044,0.835563089341677
"Balears (Illes)","2010",4,"activos",598925,0.663229034244179
"Balears (Illes)","2010",4,"ocupados",478413,0.79878615853404
"Balears (Illes)","2010",4,"asalariados",395286,0.826244270118078
"Balears (Illes)","2010",4,"asal_temporal",102825,0.260128109773683
"Balears (Illes)","2010",4,"asal_temp_obra",50215,0.488353999513737
"Balears (Illes)","2010",4,"asal_temp_sustitucion",12839,0.1248626306832
"Balears (Illes)","2010",4,"asal_temp_prueba",1414,0.0137515195720885
"Balears (Illes)","2010",4,"asal_temp_verbal",5209,0.0506588864575735
"Balears (Illes)","2010",4,"asal_temp_formacion",1445,0.0140530026744469
"Balears (Illes)","2010",4,"asal_temp_circ_produccion",16726,0.162664721614393
"Balears (Illes)","2010",4,"asal_temp_temporada",13568,0.131952346219305
"Balears (Illes)","2010",4,"asal_temp_otro",634,0.00616581570629711
"Balears (Illes)","2010",4,"asal_temp_ns",775,0.0075370775589594
"Balears (Illes)","2010",4,"asal_indef",292462,0.739874420040173
"Balears (Illes)","2010",4,"asal_indef_permanente",258242,0.882993346144114
"Balears (Illes)","2010",4,"asal_indef_discontinuo",34220,0.117006653855886
"Balears (Illes)","2010",4,"asal_completa",348079,0.880575077285813
"Balears (Illes)","2010",4,"asal_parcial",47207,0.119424922714187
"Balears (Illes)","2010",4,"asal_parcial_involuntaria",23977,0.507911962208994
"Balears (Illes)","2010",4,"asal_horas_pactadas",37,NA
"Balears (Illes)","2010",4,"asal_horas_hab",38,NA
"Balears (Illes)","2010",4,"asal_horas_dif",0,NA
"Balears (Illes)","2010",4,"asal_horas_extra",8506,0.0215185966616576
"Balears (Illes)","2010",4,"asal_extra_pagadas",24,NA
"Balears (Illes)","2010",4,"asal_extra_nopagadas",11,NA
"Balears (Illes)","2010",4,"parados",120512,0.20121384146596
"Balears (Illes)","2010",4,"parados_nuevo_emp",11355,0.0942229819437068
"Balears (Illes)","2010",4,"parados_busca",109157,0.905777018056293
"Balears (Illes)","2010",4,"parados_no_busca",0,0
"Balears (Illes)","2010",4,"parados_tb_4mas_a",2952,0.0244954859267127
"Balears (Illes)","2010",4,"parados_tb_2a4a",11089,0.0920157328730749
"Balears (Illes)","2010",4,"parados_tb_1a2a",26519,0.220052774827403
"Balears (Illes)","2010",4,"parados_tb_6ma1a",23838,0.197806027615507
"Balears (Illes)","2010",4,"parados_tb_menos6m",46491,0.385779009559214
"Balears (Illes)","2010",4,"inac_desanimados",5090,0.0167369244832598
"Balears (Illes)","2010",4,"inactivos",304118,0.336769858390067
"Canarias","2010",5,"total",2042361,1
"Canarias","2010",5,"menores",330804,0.161971365493172
"Canarias","2010",5,"mayores",1711557,0.838028634506828
"Canarias","2010",5,"activos",1059963,0.619297516822402
"Canarias","2010",5,"ocupados",756823,0.714008885215805
"Canarias","2010",5,"asalariados",641746,0.847947274329665
"Canarias","2010",5,"asal_temporal",188107,0.293117526248703
"Canarias","2010",5,"asal_temp_obra",51257,0.272488530464044
"Canarias","2010",5,"asal_temp_sustitucion",20483,0.108890152944866
"Canarias","2010",5,"asal_temp_prueba",1598,0.00849516498588569
"Canarias","2010",5,"asal_temp_verbal",14211,0.0755474277937557
"Canarias","2010",5,"asal_temp_formacion",4718,0.0250814695891168
"Canarias","2010",5,"asal_temp_circ_produccion",72345,0.384594937987422
"Canarias","2010",5,"asal_temp_temporada",8962,0.0476430967481274
"Canarias","2010",5,"asal_temp_otro",3100,0.0164799821378258
"Canarias","2010",5,"asal_temp_ns",11432,0.0607739212256854
"Canarias","2010",5,"asal_indef",453639,0.706882473751297
"Canarias","2010",5,"asal_indef_permanente",444403,0.979640198483816
"Canarias","2010",5,"asal_indef_discontinuo",9236,0.0203598015161836
"Canarias","2010",5,"asal_completa",559717,0.872178400800317
"Canarias","2010",5,"asal_parcial",82029,0.127821599199683
"Canarias","2010",5,"asal_parcial_involuntaria",55595,0.677748113472065
"Canarias","2010",5,"asal_horas_pactadas",37,NA
"Canarias","2010",5,"asal_horas_hab",38,NA
"Canarias","2010",5,"asal_horas_dif",1,NA
"Canarias","2010",5,"asal_horas_extra",17832,0.0277866944242738
"Canarias","2010",5,"asal_extra_pagadas",21,NA
"Canarias","2010",5,"asal_extra_nopagadas",14,NA
"Canarias","2010",5,"parados",303140,0.285991114784195
"Canarias","2010",5,"parados_nuevo_emp",13442,0.0443425479976249
"Canarias","2010",5,"parados_busca",289698,0.955657452002375
"Canarias","2010",5,"parados_no_busca",0,0
"Canarias","2010",5,"parados_tb_4mas_a",16655,0.0549416111367685
"Canarias","2010",5,"parados_tb_2a4a",45675,0.150672956389787
"Canarias","2010",5,"parados_tb_1a2a",87255,0.287837302896352
"Canarias","2010",5,"parados_tb_6ma1a",59629,0.196704492973544
"Canarias","2010",5,"parados_tb_menos6m",79835,0.263360163620769
"Canarias","2010",5,"inac_desanimados",20852,0.0320015224204029
"Canarias","2010",5,"inactivos",651594,0.380702483177598
"Cantabria","2010",6,"total",584075,1
"Cantabria","2010",6,"menores",82014,0.140416898514746
"Cantabria","2010",6,"mayores",502061,0.859583101485254
"Cantabria","2010",6,"activos",281788,0.561262476073625
"Cantabria","2010",6,"ocupados",243176,0.862975002484137
"Cantabria","2010",6,"asalariados",199239,0.819320163173997
"Cantabria","2010",6,"asal_temporal",43420,0.217929220684705
"Cantabria","2010",6,"asal_temp_obra",20225,0.465799170888991
"Cantabria","2010",6,"asal_temp_sustitucion",7691,0.177130354675265
"Cantabria","2010",6,"asal_temp_prueba",227,0.00522800552740673
"Cantabria","2010",6,"asal_temp_verbal",952,0.0219253800092123
"Cantabria","2010",6,"asal_temp_formacion",1462,0.0336711192998618
"Cantabria","2010",6,"asal_temp_circ_produccion",6640,0.152924919391985
"Cantabria","2010",6,"asal_temp_temporada",1675,0.0385766927683095
"Cantabria","2010",6,"asal_temp_otro",1751,0.0403270382312299
"Cantabria","2010",6,"asal_temp_ns",2797,0.0644173192077384
"Cantabria","2010",6,"asal_indef",155819,0.782070779315295
"Cantabria","2010",6,"asal_indef_permanente",154242,0.989879283014267
"Cantabria","2010",6,"asal_indef_discontinuo",1576,0.0101142992831426
"Cantabria","2010",6,"asal_completa",177684,0.891813349795974
"Cantabria","2010",6,"asal_parcial",21555,0.108186650204026
"Cantabria","2010",6,"asal_parcial_involuntaria",11542,0.535467408953839
"Cantabria","2010",6,"asal_horas_pactadas",37,NA
"Cantabria","2010",6,"asal_horas_hab",38,NA
"Cantabria","2010",6,"asal_horas_dif",1,NA
"Cantabria","2010",6,"asal_horas_extra",9104,0.0456938651569221
"Cantabria","2010",6,"asal_extra_pagadas",20,NA
"Cantabria","2010",6,"asal_extra_nopagadas",14,NA
"Cantabria","2010",6,"parados",38612,0.137024997515863
"Cantabria","2010",6,"parados_nuevo_emp",2904,0.0752097793432094
"Cantabria","2010",6,"parados_busca",35708,0.924790220656791
"Cantabria","2010",6,"parados_no_busca",0,0
"Cantabria","2010",6,"parados_tb_4mas_a",1918,0.0496736765772299
"Cantabria","2010",6,"parados_tb_2a4a",4601,0.119159846679789
"Cantabria","2010",6,"parados_tb_1a2a",9794,0.253651714492904
"Cantabria","2010",6,"parados_tb_6ma1a",8161,0.211359162954522
"Cantabria","2010",6,"parados_tb_menos6m",11220,0.290583238371491
"Cantabria","2010",6,"inac_desanimados",4652,0.0211192474792644
"Cantabria","2010",6,"inactivos",220273,0.438737523926375
"Castilla y León","2010",7,"total",2498175,1
"Castilla y León","2010",7,"menores",326960,0.130879542065708
"Castilla y León","2010",7,"mayores",2171214,0.869120057642079
"Castilla y León","2010",7,"activos",1197284,0.55143527998622
"Castilla y León","2010",7,"ocupados",1008128,0.842012421447209
"Castilla y León","2010",7,"asalariados",804448,0.797962163534789
"Castilla y León","2010",7,"asal_temporal",175225,0.217820169855603
"Castilla y León","2010",7,"asal_temp_obra",75228,0.429322299900128
"Castilla y León","2010",7,"asal_temp_sustitucion",24128,0.137697246397489
"Castilla y León","2010",7,"asal_temp_prueba",1629,0.0092966186331859
"Castilla y León","2010",7,"asal_temp_verbal",6581,0.0375574261663575
"Castilla y León","2010",7,"asal_temp_formacion",6949,0.0396575831074333
"Castilla y León","2010",7,"asal_temp_circ_produccion",25864,0.147604508489085
"Castilla y León","2010",7,"asal_temp_temporada",6726,0.0383849336567271
"Castilla y León","2010",7,"asal_temp_otro",11329,0.0646540162648024
"Castilla y León","2010",7,"asal_temp_ns",16791,0.095825367384791
"Castilla y León","2010",7,"asal_indef",629223,0.782179830144397
"Castilla y León","2010",7,"asal_indef_permanente",622726,0.989674566886462
"Castilla y León","2010",7,"asal_indef_discontinuo",6497,0.0103254331135384
"Castilla y León","2010",7,"asal_completa",692822,0.861239011098293
"Castilla y León","2010",7,"asal_parcial",111626,0.138760988901707
"Castilla y León","2010",7,"asal_parcial_involuntaria",53787,0.481850106605988
"Castilla y León","2010",7,"asal_horas_pactadas",37,NA
"Castilla y León","2010",7,"asal_horas_hab",38,NA
"Castilla y León","2010",7,"asal_horas_dif",1,NA
"Castilla y León","2010",7,"asal_horas_extra",47165,0.0586302657225824
"Castilla y León","2010",7,"asal_extra_pagadas",20,NA
"Castilla y León","2010",7,"asal_extra_nopagadas",16,NA
"Castilla y León","2010",7,"parados",189156,0.157987578552791
"Castilla y León","2010",7,"parados_nuevo_emp",11183,0.0591205142845059
"Castilla y León","2010",7,"parados_busca",177973,0.940879485715494
"Castilla y León","2010",7,"parados_no_busca",0,0
"Castilla y León","2010",7,"parados_tb_4mas_a",10221,0.0540347649559094
"Castilla y León","2010",7,"parados_tb_2a4a",20058,0.106039459493751
"Castilla y León","2010",7,"parados_tb_1a2a",44697,0.236297024678044
"Castilla y León","2010",7,"parados_tb_6ma1a",38662,0.204392141935757
"Castilla y León","2010",7,"parados_tb_menos6m",62638,0.331144663663854
"Castilla y León","2010",7,"inac_desanimados",22841,0.0234524041768916
"Castilla y León","2010",7,"inactivos",973930,0.44856472001378
"Castilla-La Mancha","2010",8,"total",2065369,1
"Castilla-La Mancha","2010",8,"menores",346057,0.167552142014333
"Castilla-La Mancha","2010",8,"mayores",1719312,0.832447857985667
"Castilla-La Mancha","2010",8,"activos",1002186,0.582899438845306
"Castilla-La Mancha","2010",8,"ocupados",789474,0.787751974184433
"Castilla-La Mancha","2010",8,"asalariados",640715,0.81157200870453
"Castilla-La Mancha","2010",8,"asal_temporal",172041,0.2685140819241
"Castilla-La Mancha","2010",8,"asal_temp_obra",80853,0.469963555199051
"Castilla-La Mancha","2010",8,"asal_temp_sustitucion",18099,0.105201667044484
"Castilla-La Mancha","2010",8,"asal_temp_prueba",783,0.00455124069262559
"Castilla-La Mancha","2010",8,"asal_temp_verbal",8270,0.0480699368173866
"Castilla-La Mancha","2010",8,"asal_temp_formacion",5288,0.0307368592370423
"Castilla-La Mancha","2010",8,"asal_temp_circ_produccion",20633,0.119930714190222
"Castilla-La Mancha","2010",8,"asal_temp_temporada",9686,0.0563005330124796
"Castilla-La Mancha","2010",8,"asal_temp_otro",11841,0.0688266169110851
"Castilla-La Mancha","2010",8,"asal_temp_ns",16588,0.0964188768956237
"Castilla-La Mancha","2010",8,"asal_indef",468675,0.731487478832242
"Castilla-La Mancha","2010",8,"asal_indef_permanente",465430,0.993076225529418
"Castilla-La Mancha","2010",8,"asal_indef_discontinuo",3245,0.00692377447058196
"Castilla-La Mancha","2010",8,"asal_completa",562513,0.87794573250197
"Castilla-La Mancha","2010",8,"asal_parcial",78202,0.12205426749803
"Castilla-La Mancha","2010",8,"asal_parcial_involuntaria",41751,0.533886601365694
"Castilla-La Mancha","2010",8,"asal_horas_pactadas",37,NA
"Castilla-La Mancha","2010",8,"asal_horas_hab",38,NA
"Castilla-La Mancha","2010",8,"asal_horas_dif",1,NA
"Castilla-La Mancha","2010",8,"asal_horas_extra",34385,0.0536666068376735
"Castilla-La Mancha","2010",8,"asal_extra_pagadas",18,NA
"Castilla-La Mancha","2010",8,"asal_extra_nopagadas",16,NA
"Castilla-La Mancha","2010",8,"parados",212712,0.212248025815567
"Castilla-La Mancha","2010",8,"parados_nuevo_emp",11734,0.0551637895370266
"Castilla-La Mancha","2010",8,"parados_busca",200979,0.944840911655196
"Castilla-La Mancha","2010",8,"parados_no_busca",0,0
"Castilla-La Mancha","2010",8,"parados_tb_4mas_a",8565,0.0402657113844071
"Castilla-La Mancha","2010",8,"parados_tb_2a4a",23657,0.111216104404077
"Castilla-La Mancha","2010",8,"parados_tb_1a2a",55598,0.261376885178081
"Castilla-La Mancha","2010",8,"parados_tb_6ma1a",46207,0.217227989018015
"Castilla-La Mancha","2010",8,"parados_tb_menos6m",66496,0.312610478017225
"Castilla-La Mancha","2010",8,"inac_desanimados",17952,0.0250332577538675
"Castilla-La Mancha","2010",8,"inactivos",717126,0.417100561154694
"Cataluña","2010",9,"total",7406629,1
"Cataluña","2010",9,"menores",1220614,0.164800208029861
"Cataluña","2010",9,"mayores",6186014,0.835199656955951
"Cataluña","2010",9,"activos",3945786,0.637855976400959
"Cataluña","2010",9,"ocupados",3249119,0.823440247393042
"Cataluña","2010",9,"asalariados",2732778,0.841082767359398
"Cataluña","2010",9,"asal_temporal",497076,0.181894028713639
"Cataluña","2010",9,"asal_temp_obra",243581,0.490027681883656
"Cataluña","2010",9,"asal_temp_sustitucion",72741,0.146337783357072
"Cataluña","2010",9,"asal_temp_prueba",8444,0.0169873419758749
"Cataluña","2010",9,"asal_temp_verbal",29422,0.0591901439618891
"Cataluña","2010",9,"asal_temp_formacion",20869,0.0419835196227539
"Cataluña","2010",9,"asal_temp_circ_produccion",91975,0.185032067530921
"Cataluña","2010",9,"asal_temp_temporada",18073,0.0363586252404059
"Cataluña","2010",9,"asal_temp_otro",4573,0.00919980043293179
"Cataluña","2010",9,"asal_temp_ns",7397,0.0148810242296953
"Cataluña","2010",9,"asal_indef",2235701,0.818105605358357
"Cataluña","2010",9,"asal_indef_permanente",2204300,0.98595474081731
"Cataluña","2010",9,"asal_indef_discontinuo",31401,0.0140452591826904
"Cataluña","2010",9,"asal_completa",2373652,0.868585739492926
"Cataluña","2010",9,"asal_parcial",359125,0.131413894579069
"Cataluña","2010",9,"asal_parcial_involuntaria",157014,0.437212669683258
"Cataluña","2010",9,"asal_horas_pactadas",38,NA
"Cataluña","2010",9,"asal_horas_hab",38,NA
"Cataluña","2010",9,"asal_horas_dif",0,NA
"Cataluña","2010",9,"asal_horas_extra",45894,0.0167938998337955
"Cataluña","2010",9,"asal_extra_pagadas",24,NA
"Cataluña","2010",9,"asal_extra_nopagadas",12,NA
"Cataluña","2010",9,"parados",696667,0.176559752606958
"Cataluña","2010",9,"parados_nuevo_emp",23865,0.0342559644708304
"Cataluña","2010",9,"parados_busca",672802,0.96574403552917
"Cataluña","2010",9,"parados_no_busca",0,0
"Cataluña","2010",9,"parados_tb_4mas_a",26414,0.0379148143948256
"Cataluña","2010",9,"parados_tb_2a4a",75566,0.10846789068522
"Cataluña","2010",9,"parados_tb_1a2a",211627,0.303770668052312
"Cataluña","2010",9,"parados_tb_6ma1a",147979,0.212409946215337
"Cataluña","2010",9,"parados_tb_menos6m",196232,0.281672592501152
"Cataluña","2010",9,"inac_desanimados",38107,0.0170103221636369
"Cataluña","2010",9,"inactivos",2240228,0.362144023599041
"Ceuta","2010",18,"total",79924,1
"Ceuta","2010",18,"menores",17484,0.218757819928932
"Ceuta","2010",18,"mayores",62440,0.781242180071067
"Ceuta","2010",18,"activos",35353,0.566191543882127
"Ceuta","2010",18,"ocupados",26896,0.760784091873391
"Ceuta","2010",18,"asalariados",23756,0.883254015466984
"Ceuta","2010",18,"asal_temporal",6659,0.28030813268227
"Ceuta","2010",18,"asal_temp_obra",2379,0.357260849977474
"Ceuta","2010",18,"asal_temp_sustitucion",964,0.144766481453672
"Ceuta","2010",18,"asal_temp_prueba",0,0
"Ceuta","2010",18,"asal_temp_verbal",165,0.02477849526956
"Ceuta","2010",18,"asal_temp_formacion",163,0.0244781498723532
"Ceuta","2010",18,"asal_temp_circ_produccion",330,0.04955699053912
"Ceuta","2010",18,"asal_temp_temporada",724,0.108725033788857
"Ceuta","2010",18,"asal_temp_otro",673,0.101066226160084
"Ceuta","2010",18,"asal_temp_ns",1260,0.189217600240276
"Ceuta","2010",18,"asal_indef",17097,0.71969186731773
"Ceuta","2010",18,"asal_indef_permanente",16945,0.991109551383284
"Ceuta","2010",18,"asal_indef_discontinuo",152,0.00889044861671638
"Ceuta","2010",18,"asal_completa",20847,0.877546725037885
"Ceuta","2010",18,"asal_parcial",2909,0.122453274962115
"Ceuta","2010",18,"asal_parcial_involuntaria",2360,0.811275352354761
"Ceuta","2010",18,"asal_horas_pactadas",37,NA
"Ceuta","2010",18,"asal_horas_hab",37,NA
"Ceuta","2010",18,"asal_horas_dif",1,NA
"Ceuta","2010",18,"asal_horas_extra",1081,0.04550429365213
"Ceuta","2010",18,"asal_extra_pagadas",26,NA
"Ceuta","2010",18,"asal_extra_nopagadas",7,NA
